Fluorine (F2),-0.8110000000000,0.8980000000000,-0.0003960000000,0.0000000000000,90.0000000000000,500,0,0
Glycerol (C3H8O3),-23.1190000000000,0.2887900000000,-0.0000342770000,0.0000000000000,563.0000000000000,993,0,0
Hydrogen (H2),27.7580000000000,0.2120000000000,-0.0000328000000,0.0000000000000,150.0000000000000,1500,0,0
Hydrogen chloride (HCl),-9.1180000000000,0.5550000000000,-0.0001110000000,0.0000000000000,200.0000000000000,1000,0,0
Hydrogen cyanide (CHN),-8.4860000000000,0.0903680000000,0.0000791460000,0.0000000000000,300.0000000000000,425,0,0
Hydrogen peroxide (H2O2),8.0390000000000,0.2700000000000,0.0000829000000,0.0000000000000,373.0000000000000,600,0,0
i-Butane (iso-Butane) (C4H10),-4.7310000000000,0.2913100000000,-0.0000809950000,0.0000000000000,150.0000000000000,1000,0,0
Methane (CH4),3.8440000000000,0.4011200000000,-0.0001430300000,0.0000000000000,91.0000000000000,850,0,0
Methanol (CH3OH),-14.2360000000000,0.3893500000000,-0.0000627620000,0.0000000000000,240.0000000000000,1000,0,0
Methyl bromide (CH 3Br),-27.7400000000000,0.5590100000000,-0.0000709420000,0.0000000000000,260.0000000000000,440,0,0
Methyl chloride (CH 3Cl),-1.3740000000000,0.3862700000000,-0.0000486500000,0.0000000000000,230.0000000000000,700,0,0
Methyl isobutyl ketone (C6H12O),-3.2370000000000,0.2331000000000,-0.0000356120000,0.0000000000000,189.0000000000000,1000,0,0
Methylamine (CH 5N),-5.3340000000000,0.3418100000000,-0.0000742970000,0.0000000000000,267.0000000000000,1000,0,0
m-Xylene (C8H10),-21.6200000000000,0.2782000000000,-0.0000605310000,0.0000000000000,250.0000000000000,1000,0,0
Naphthalene (C10H8),-16.7890000000000,0.2540600000000,-0.0000354950000,0.0000000000000,353.0000000000000,1000,0,0
n-Butane (C4H10),-4.9460000000000,0.2900100000000,-0.0000696650000,0.0000000000000,150.0000000000000,1200,0,0
n-Decane (C10H22),-7.2970000000000,0.1850600000000,-0.0000048008000,0.0000000000000,287.0000000000000,783,0,0
n-Heptane (C7H16),-10.3780000000000,0.2440100000000,-0.0000540030000,0.0000000000000,338.0000000000000,700,0,0
n-Hexane (C6H14),-8.2220000000000,0.2622900000000,-0.0000573660000,0.0000000000000,300.0000000000000,1000,0,0
Nitrobenzene (C6H5NO2),-16.5690000000000,0.2918400000000,-0.0000255230000,0.0000000000000,450.0000000000000,1000,0,0
Nitrogen (N2),42.6060000000000,0.4750000000000,-0.0000988000000,0.0000000000000,150.0000000000000,1500,0,0
n-Nonane (C9H20),-6.8020000000000,0.1868800000000,0.0000003492900,0.0000000000000,273.0000000000000,773,0,0
n-Octane (C8H18),3.9400000000000,0.1664000000000,0.0000144700000,0.0000000000000,374.0000000000000,670,0,0
n-Pentane (C5H12),-3.2020000000000,0.2674600000000,-0.0000661780000,0.0000000000000,303.0000000000000,900,0,0
Oxygen (O2),44.2240000000000,0.5620000000000,-0.0001130000000,0.0000000000000,150.0000000000000,1500,0,0
o-Xylene (C8H10),-19.7630000000000,0.2802200000000,-0.0000592930000,0.0000000000000,250.0000000000000,1000,0,0
Phenol (C6H6O),-7.1850000000000,0.2717900000000,-0.0000362050000,0.0000000000000,455.0000000000000,1000,0,0
Propane (C3H8),-5.4620000000000,0.3272200000000,-0.0001067200000,0.0000000000000,193.0000000000000,750,0,0
p-Xylene (C8H10),-17.2260000000000,0.2509800000000,-0.0000282320000,0.0000000000000,286.0000000000000,1000,0,0
Pyridine (C5H5N),-5.7390000000000,0.2713500000000,-0.0000172020000,0.0000000000000,369.0000000000000,998,0,0
Styrene (C8H8),-10.0350000000000,0.2519100000000,-0.0000379320000,0.0000000000000,243.0000000000000,1000,0,0
Sulfur dioxide (SO2),-11.1030000000000,0.5020000000000,-0.0001080000000,0.0000000000000,200.0000000000000,1000,0,0
Toluene (C7H8),1.7870000000000,0.2356600000000,-0.0000093508000,0.0000000000000,275.0000000000000,600,0,0
Vinyl acetate (C4H6O2),-7.4620000000000,0.3046600000000,-0.0000575440000,0.0000000000000,346.0000000000000,1000,0,0
Water (H2O),-36.826,0.429,-0.0000162,0.0000000000000,280,1073,0,0
